User,compound,date,negative,neutral,positive,screen_name,text,tweet_id
@FoxNews,0.2144,Fri Oct 05 16:10:33 +0000 2018,0.0,0.907,0.093,PatAStephens2,@FoxNews @Alyssa_Milano @BillClinton Really Alyssa you are sooo smart but that has nothing to do with Judge Kavanau… https://t.co/FSLevNhNGi,33
@FoxNews,0.2263,Fri Oct 05 16:10:32 +0000 2018,0.0,0.894,0.106,leeleejay1818,"RT @IngrahamAngle: UNITY: “Whether you’re a Trump Republican, Bush Republican, libertarian or vegetarian Republican, we’re all together now…",32
@FoxNews,0.7269,Fri Oct 05 16:10:32 +0000 2018,0.0,0.643,0.357,kari18445480,RT @FoxNews: .@ChuckGrassley: “This should have been a respectable and dignified confirmation process.” https://t.co/apfJaul2xR,31
@FoxNews,0.0,Fri Oct 05 16:10:32 +0000 2018,0.0,1.0,0.0,Gladfly1,@d_e_mol @YeyForScience @WalterHorsting @miked194765 @DocRichard @JaggerMickOZ @tan123 @NRA_TacoBowl_MS @RLBays… https://t.co/Y0cdhAM6ph,30
@FoxNews,0.0,Fri Oct 05 16:10:29 +0000 2018,0.0,1.0,0.0,ivon_nicholas,@FoxNews @HawleyMO https://t.co/QTODzVYxwf,29
@FoxNews,0.5719,Fri Oct 05 16:10:28 +0000 2018,0.0,0.81,0.19,ginareyna,"RT @FoxNews: Tom Dupree: “I think if you’re in Judge Kavanaugh’s position right now, you have to be feeling pretty optimistic.” https://t.c…",28
@FoxNews,0.7269,Fri Oct 05 16:10:28 +0000 2018,0.0,0.643,0.357,kath196482,RT @FoxNews: .@ChuckGrassley: “This should have been a respectable and dignified confirmation process.” https://t.co/apfJaul2xR,27
@FoxNews,0.0,Fri Oct 05 16:10:28 +0000 2018,0.0,1.0,0.0,James03436698,@FoxNews https://t.co/8qEm41NiRc,26
@FoxNews,0.0,Fri Oct 05 16:10:27 +0000 2018,0.0,1.0,0.0,rwbflivver,@FoxNews @SenSchumer Bull,25
@FoxNews,0.5859,Fri Oct 05 16:10:26 +0000 2018,0.0,0.513,0.487,SarahAndres,@nistubbs1 @FoxNews @amyschumer Wow Nick....,24
@FoxNews,0.5574,Fri Oct 05 16:10:26 +0000 2018,0.0,0.87,0.13,switNcool,"RT @FoxNews: JUST IN: The White House believes it has the votes to confirm Judge Brett Kavanaugh to the Supreme Court, a source told Fox Ne…",23
@FoxNews,0.0,Fri Oct 05 16:10:25 +0000 2018,0.0,1.0,0.0,kimmwaters4,"RT @MonicaCrowley: Joining @SeanHannity tonight 9pm ET @FoxNews on Kavanaugh latest, the media, more. See you then!",22
@FoxNews,0.3612,Fri Oct 05 16:10:25 +0000 2018,0.0,0.884,0.116,kelete2,@FoxNews @SenSchumer I like to stand with realities by depending on my own common sense since the time of my childhood.,21
@FoxNews,-0.5267,Fri Oct 05 16:10:25 +0000 2018,0.139,0.861,0.0,bobbiefanta,@FoxNews Lady whatever..... she put the country in danger (if she were telling the truth) by WAITING 36 years to ta… https://t.co/oqx7FvBKGf,20
@FoxNews,-0.6908,Fri Oct 05 16:10:23 +0000 2018,0.251,0.749,0.0,JDjwhite54,"RT @Chris_1791: Conor McGregor calls opponent’s manager ‘f---ing snitch, terrorist rat’ https://t.co/mvR0aOeoUq via @foxnews https://t.co/U…",19
@FoxNews,0.7269,Fri Oct 05 16:10:22 +0000 2018,0.0,0.643,0.357,dorr_b,RT @FoxNews: .@ChuckGrassley: “This should have been a respectable and dignified confirmation process.” https://t.co/apfJaul2xR,18
@FoxNews,0.1744,Fri Oct 05 16:10:22 +0000 2018,0.099,0.764,0.137,BillWard411,@nhmtnbkr1 @FoxNews @PressSec @foxandfriends @GOP I agree Garland never committed sex acts nor did Kavanaugh. Garla… https://t.co/LLrTm8GixR,17
@FoxNews,0.4019,Fri Oct 05 16:10:22 +0000 2018,0.0,0.886,0.114,EdWeaver61,"RT @FoxNews: Senate narrowly votes to advance Kavanaugh nomination as 3 of 4 key senators vote yes, setting up final vote for Saturday http…",16
@FoxNews,0.0,Fri Oct 05 16:10:21 +0000 2018,0.0,1.0,0.0,jgburginsr,@ABC @NBCNews @CBSNews @CNN @FoxNews @OANN @USATODAY @MSNBC @facebook https://t.co/mFwep2OmMr,15
@FoxNews,-0.296,Fri Oct 05 16:10:20 +0000 2018,0.128,0.872,0.0,vearlk1,"@42TheAnswerIs @FoxNews @ChuckGrassley No Trump had nominated him, it’s the Demoncrats that set the unrespectable,… https://t.co/kNeEKLxWmg",14
@FoxNews,0.0,Fri Oct 05 16:10:20 +0000 2018,0.0,1.0,0.0,raw1135,"@FoxNews @Sen_JoeManchin @Sen_JoeManchin if you vote for Kavanaugh, I won’t vote to re-elect you!!",13
@FoxNews,-0.4215,Fri Oct 05 16:10:20 +0000 2018,0.128,0.872,0.0,dcarter66inkc,@bpt326 @FoxNews @HawleyMO What political agenda would that be? A person has to be proven guilty and not labeled gu… https://t.co/mXNrxBUPE9,12
@FoxNews,0.0,Fri Oct 05 16:10:19 +0000 2018,0.0,1.0,0.0,MarkyMarkFuBu,@ResistanceEndor @dps5150 @eotuel @FoxNews @SenFeinstein Wondering when we will see apologies from anyone on the li… https://t.co/GzPMhFMIca,11
@FoxNews,0.0,Fri Oct 05 16:10:19 +0000 2018,0.0,1.0,0.0,Bran_Flakes33,@M14275231 @FoxNews Bot,10
@FoxNews,0.0,Fri Oct 05 16:10:19 +0000 2018,0.0,1.0,0.0,ivon_nicholas,@FoxNews https://t.co/QTODzVYxwf,9
@FoxNews,0.0,Fri Oct 05 16:10:18 +0000 2018,0.0,1.0,0.0,Teram323Tere,RT @dcfairbank: @SenWarren @GOP @VP @senatemajldr @senjudiciary @ChuckGrassley @OrrinHatch @JohnCornyn @tedcruz @SenThomTillis @LindseyGrah…,8
@FoxNews,-0.4215,Fri Oct 05 16:10:16 +0000 2018,0.167,0.833,0.0,neuro_rad,RT @FoxNews: .@SenWarren joins demonstrators outside of the Barrett Prettyman Courthouse protesting Brett Kavanaugh. https://t.co/Swr5wHHnxr,7
@FoxNews,0.0,Fri Oct 05 16:10:16 +0000 2018,0.0,1.0,0.0,KenBusz,RT @PlanetTyrus: My thoughts on #kavanaugh and the senate hearings from last weeks @greggutfeldshow @foxnews @foxnation @realgreggutfeld ht…,6
@FoxNews,-0.296,Fri Oct 05 16:10:15 +0000 2018,0.109,0.891,0.0,ErikSchouweile2,RT @FoxNews: .@HawleyMO: “To see Senator McCaskill vote no this morning to advance the nomination is extremely disappointing.” https://t.co…,5
@FoxNews,-0.296,Fri Oct 05 16:10:14 +0000 2018,0.109,0.891,0.0,loves2giggle2,RT @FoxNews: .@HawleyMO: “To see Senator McCaskill vote no this morning to advance the nomination is extremely disappointing.” https://t.co…,4
@FoxNews,-0.4215,Fri Oct 05 16:10:13 +0000 2018,0.483,0.517,0.0,7cullen7,@FoxNews @SenFeinstein Vs. Lies,3
@FoxNews,-0.34,Fri Oct 05 16:10:13 +0000 2018,0.103,0.897,0.0,msesquirette,"RT @ShannonBream: TONIGHT: @KelleyAshbyPaul, wife of Sen @RandPaul says she’s now sleeping with a loaded gun by her bed because of the leve…",2
@FoxNews,-0.4939,Fri Oct 05 16:10:12 +0000 2018,0.154,0.789,0.057,TomSuperion,@MSNBC @CNN @AP Want a big story? The largest crime that was never reported is currently taking place: @FoxNews’ ma… https://t.co/cf7CQ9snvJ,1
@nytimes,0.1007,Fri Oct 05 16:11:08 +0000 2018,0.117,0.752,0.131,MageeDirty,"@ClayTravis @nytimes Why do you care about the NY Times - that's fake liberal news! 
How come you do your show from… https://t.co/dTwqAk4bxe",100
@nytimes,0.4404,Fri Oct 05 16:11:07 +0000 2018,0.0,0.868,0.132,longtall6,"@didineerod @nytimes Why are Trump cult members supporting him if he ""stole"" hundreds of millions of $ from the gov… https://t.co/nuIPZVJjRR",99
@nytimes,0.0,Fri Oct 05 16:11:07 +0000 2018,0.0,1.0,0.0,lavici,"RT @nytimes: In 2006, the American Bar Association raised questions about Brett Kavanaugh's demeanor and veracity https://t.co/eE2PNOqBNK",98
@nytimes,-0.802,Fri Oct 05 16:11:07 +0000 2018,0.31,0.69,0.0,Husdarwish,"In light of the on-going fight against terrorism campaign to eradicate al-Shabaab,I thought you might be interested… https://t.co/YLSed2QvX0",97
@nytimes,0.7906,Fri Oct 05 16:11:05 +0000 2018,0.0,0.75,0.25,travelsherryt,"RT @nytimes: In an unusual rebuke from a former member of the Supreme Court, Justice John Paul Stevens said that Judge Brett Kavanaugh was…",96
@nytimes,-0.7003,Fri Oct 05 16:11:04 +0000 2018,0.266,0.734,0.0,Twitler_1984,"RT @PamelaGeller: .@realDonaldTrump effect: The unemployment rate has DROPPED AGAIN to 3.7%.
The unemployment rate under @BarackObama reach…",95
@nytimes,0.0,Fri Oct 05 16:11:02 +0000 2018,0.0,1.0,0.0,Leighgeeboogie,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,94
@nytimes,0.7964,Fri Oct 05 16:10:58 +0000 2018,0.0,0.693,0.307,AIANewYorkState,"RT @_HudsonYardsNYC: The Mile-Long Opera has been stunning audiences on the @highlinenyc. Come experience this brilliant musical, co-create…",93
@nytimes,0.0,Fri Oct 05 16:10:56 +0000 2018,0.0,1.0,0.0,mari_k77,"RT @SilviaZifaro: @AlfonsoBonafede
@UnAssGiudiziari @CamerePenali @CD_giustizia @CD_finanze @CD_lavoro @luigidimaio @Ferraresi_V @JacopoMor…",92
@nytimes,0.0,Fri Oct 05 16:10:56 +0000 2018,0.0,1.0,0.0,patsfantaz,@SnarkCentralCo @nytimes @HowieCarrShow @greggutfeld @kilmeade @BigSteve207 @JudgeJeanine @rushlimbaugh… https://t.co/G3nnDFVbJ3,91
@nytimes,0.1027,Fri Oct 05 16:10:55 +0000 2018,0.271,0.424,0.305,leoluminary,RT @harveyjkaye: A Supreme Violation   via @NYTimes https://t.co/6GmM6qDu3s,90
@nytimes,0.2732,Fri Oct 05 16:10:53 +0000 2018,0.0,0.896,0.104,CNN_word,RT @KrisParonto: This isn’t satirical.. this is what happened.. well said ⁦@seanmdav⁩ 😡 #Circus ⁦@DNC⁩ ⁦@SenFeinstein⁩ ⁦@maziehirono⁩ ⁦@Cor…,89
@nytimes,0.0,Fri Oct 05 16:10:52 +0000 2018,0.0,1.0,0.0,ihavegrievances,@GPKellyS97526 @nytimes @sarahjeong Same here!,88
@nytimes,0.0,Fri Oct 05 16:10:52 +0000 2018,0.0,1.0,0.0,EmmaSegasture,"RT @nytimes: In 2006, the American Bar Association raised questions about Brett Kavanaugh's demeanor and veracity https://t.co/eE2PNOqBNK",87
@nytimes,0.6705,Fri Oct 05 16:10:45 +0000 2018,0.0,0.686,0.314,Planetwax,RT @nytimes: How Times journalists uncovered the original source of the president’s wealth https://t.co/kBccM5h95D,86
@nytimes,0.5777,Fri Oct 05 16:10:44 +0000 2018,0.0,0.842,0.158,Marckymarc40,"RT @AnnaMarina222: Hey @nytimes, since u are so good at investigating President Trump's wealth..

Do you think you can investigate how Geor…",85
@nytimes,0.2732,Fri Oct 05 16:10:43 +0000 2018,0.0,0.896,0.104,TheresaFBach,RT @KrisParonto: This isn’t satirical.. this is what happened.. well said ⁦@seanmdav⁩ 😡 #Circus ⁦@DNC⁩ ⁦@SenFeinstein⁩ ⁦@maziehirono⁩ ⁦@Cor…,84
@nytimes,0.0,Fri Oct 05 16:10:42 +0000 2018,0.0,1.0,0.0,KharadiDas,RT @nytimes: Priyanka Chopra is investing in dating and social media app Bumble. It's the second company in her budding start-up portfolio.…,83
@nytimes,0.0,Fri Oct 05 16:10:41 +0000 2018,0.0,1.0,0.0,Nlnhresident,RT @Nlnhresident: @realDonaldTrump @BrettKavanaugh @EricTrump @IvankaTrumpp @JeffFlake @sencollins @lisamurkowski @DonaldJTrumpJr @PressSec…,82
@nytimes,-0.2411,Fri Oct 05 16:10:39 +0000 2018,0.103,0.897,0.0,MyJustOpinion,"@MariahPetrusek @theredheadrides @DaveNanni @nytimes You do not have the ability to read, absorb and to see beyond… https://t.co/Qzpcbipmjl",81
@nytimes,0.6369,Fri Oct 05 16:10:39 +0000 2018,0.0,0.802,0.198,TheQueens2018,"RT @nytimes: Modern Love: ""You can’t will the right man into your life simply by planning for him""",80
@nytimes,0.4019,Fri Oct 05 16:10:38 +0000 2018,0.0,0.847,0.153,boredgirl260,Texas Boy Speaks Clearly for First Time After Dentist Discovered He Was Tongue-Tied   via @NYTimes https://t.co/AoKEGIpvIO,79
@nytimes,0.0,Fri Oct 05 16:10:37 +0000 2018,0.0,1.0,0.0,mortizherrera,RT @NelvaIsmarays: #Cuba 51 días #HuelgaHambre y esposado en hospital de Santiago Tomás Núñez Magdariaga exigiendo su libertad. Apoyo masiv…,78
@nytimes,0.0,Fri Oct 05 16:10:37 +0000 2018,0.0,1.0,0.0,vsansome,"RT @nytimes: In 2006, the American Bar Association raised questions about Brett Kavanaugh's demeanor and veracity https://t.co/eE2PNOqBNK",77
@nytimes,0.0,Fri Oct 05 16:10:36 +0000 2018,0.0,1.0,0.0,VegasRenegade,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,76
@nytimes,-0.106,Fri Oct 05 16:10:36 +0000 2018,0.107,0.804,0.089,lyachild,"RT @nytimes: ""If 'Seinfeld' was a show about nothing, 'The Good Place' is a show about everything — including, and especially, growing and…",75
@nytimes,0.0,Fri Oct 05 16:10:34 +0000 2018,0.0,1.0,0.0,kevinzeas0714,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,74
@nytimes,-0.7717,Fri Oct 05 16:10:33 +0000 2018,0.261,0.739,0.0,mlyvvn,"RT @nytimes: When the New York Times photographer @adamjdean arrived in Palu, Indonesia, he found death and devastation at every direction.…",73
@nytimes,-0.836,Fri Oct 05 16:10:33 +0000 2018,0.331,0.669,0.0,ColumbiaPsych,The drivers “might have been depressed in the past or had a vulnerability to depression and you combine it with the… https://t.co/LZFCjlXteX,72
@nytimes,-0.9136,Fri Oct 05 16:10:32 +0000 2018,0.347,0.653,0.0,TGewidder,"RT @gutjahr: Oft hilft es, auf das eigene Land durch die Brille von außen zu blicken. Wenn die @nytimes hier die Ereignisse rund um #Chemni…",71
@nytimes,0.0,Fri Oct 05 16:10:31 +0000 2018,0.0,1.0,0.0,Trippybl0nde,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,70
@nytimes,-0.5994,Fri Oct 05 16:10:28 +0000 2018,0.205,0.795,0.0,AndAuggie,"RT @RalphNader: Trump calls it the ""failing New York Times."" On Wednesday, the @nytimes published a documented 14,000 word expose showing D…",69
@nytimes,0.0,Fri Oct 05 16:10:28 +0000 2018,0.0,1.0,0.0,cynical420,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,68
@nytimes,-0.5719,Fri Oct 05 16:10:28 +0000 2018,0.198,0.802,0.0,iamjackiefaber,RT @rgay: I wrote an essay for @nytimes about the laments of men accused of sexual misconduct and history repeating itself https://t.co/6nX…,67
@nytimes,0.7906,Fri Oct 05 16:10:27 +0000 2018,0.0,0.562,0.438,CaseyBlakeACT,Ol' @nytimes dropping random truths about your love life again. https://t.co/JqgVJ8ROdP,66
@nytimes,0.25,Fri Oct 05 16:10:26 +0000 2018,0.104,0.743,0.153,prepperbot,RT @AR10_Fan: #Mueller's showboat indictment of #Russians puts US intelligence at risk. #MAGA #Kavanaugh #KavanaughConfirmation #Russia #De…,65
@nytimes,-0.128,Fri Oct 05 16:10:25 +0000 2018,0.167,0.722,0.11,iminbeastmode,"RT @bTheResistance: @TheBeatWithAri @nytimes @CNBC Trump with his good pal and tax cheat, Leona Helmsley.
“We don’t pay taxes. Only the lit…",64
@nytimes,0.6705,Fri Oct 05 16:10:24 +0000 2018,0.0,0.686,0.314,lynettewedig,RT @nytimes: How Times journalists uncovered the original source of the president’s wealth https://t.co/kBccM5h95D,63
@nytimes,0.0,Fri Oct 05 16:10:24 +0000 2018,0.0,1.0,0.0,SteeleHumble,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,62
@nytimes,0.0,Fri Oct 05 16:10:21 +0000 2018,0.0,1.0,0.0,JeffreyBuchanan,@nytimes https://t.co/e9lFzAZcod,61
@nytimes,0.0,Fri Oct 05 16:10:19 +0000 2018,0.0,1.0,0.0,Oliwar88,@Adjani_OkpuEgbe @tonytonerro9 @SAdamsR2P @EmmanuelFreuden @BBCAfrica @nytimes @dionnesearcey @eliesmith @CNN So th… https://t.co/gPmiO2Y33A,60
@nytimes,0.2686,Fri Oct 05 16:10:18 +0000 2018,0.078,0.783,0.139,ahockley,@ElizabethPW @nytimes It's hard not to feel hopeless about this sort of thing at this point...,59
@nytimes,-0.8519,Fri Oct 05 16:10:17 +0000 2018,0.65,0.35,0.0,AKACRAIG,@nytimes @charlesadler Cry baby cry 😭,58
@nytimes,0.6884,Fri Oct 05 16:10:14 +0000 2018,0.0,0.762,0.238,spinningkates,RT @DrZucker: Honored by the shout out @nytimeswell @nytimes about my work / the #IHadAMiscarriage campaign!!! https://t.co/hJqXWjGDLR,57
@nytimes,0.0,Fri Oct 05 16:10:12 +0000 2018,0.0,1.0,0.0,TheDarthiest,RT @nytimes: President Trump has sold himself as a self-made billionaire but our investigation found that he received more than $400 millio…,56
@nytimes,0.0,Fri Oct 05 16:10:11 +0000 2018,0.0,1.0,0.0,CUBADECIDE,RT @NelvaIsmarays: 52días #HuelgaHambre por exigir su libertad. Twittazo 7pm #FreeTomás a @nytimes  @AmnistiaOnline @jdanielferrer @RosaMar…,55
@nytimes,0.0,Fri Oct 05 16:10:09 +0000 2018,0.0,1.0,0.0,ElaineEguthrie1,"RT @nytimes: In 2006, the American Bar Association raised questions about Brett Kavanaugh's demeanor and veracity https://t.co/eE2PNOqBNK",54
@nytimes,0.0,Fri Oct 05 16:10:07 +0000 2018,0.0,1.0,0.0,thenewpress,"RT @ColumbiaAlumniA: #Intersectionality, a term coined by @ColumbiaLaw Prof. Kimberlé Crenshaw (@sandylocks), seems to have popped up relat…",53
@nytimes,0.2263,Fri Oct 05 16:10:06 +0000 2018,0.106,0.755,0.14,rtcrawfo,@nytimes How many “journalists” has the ppl at NYT pimped out lately for their lies? Got to give anonymous sources happy endings.,52
@nytimes,0.0,Fri Oct 05 16:10:05 +0000 2018,0.0,1.0,0.0,ofunsagnia,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,51
@nytimes,0.6705,Fri Oct 05 16:10:05 +0000 2018,0.0,0.686,0.314,sawashington,RT @nytimes: How Times journalists uncovered the original source of the president’s wealth https://t.co/kBccM5h95D,50
@nytimes,0.6705,Fri Oct 05 16:10:02 +0000 2018,0.0,0.686,0.314,CarolK47,RT @nytimes: How Times journalists uncovered the original source of the president’s wealth https://t.co/kBccM5h95D,49
@nytimes,-0.5719,Fri Oct 05 16:10:00 +0000 2018,0.207,0.793,0.0,chesse47,RT @ZackFinkNews: Asked about @nytimes story on @realDonaldTrump possibly defrauding the state by failing to pay taxes @andrewcuomo says st…,48
@nytimes,-0.0385,Fri Oct 05 16:10:00 +0000 2018,0.322,0.363,0.315,Twolivefresh,@nytimes You guys are so sad lmao promoting this 😭,47
@nytimes,0.0,Fri Oct 05 16:09:59 +0000 2018,0.0,1.0,0.0,DcSweetbailey,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,46
@nytimes,0.0,Fri Oct 05 16:09:57 +0000 2018,0.0,1.0,0.0,maddie_bennett_,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,45
@nytimes,0.1779,Fri Oct 05 16:09:57 +0000 2018,0.104,0.758,0.137,cinjo,"RT @nytimes: In Opinion

Daniel Willingham writes: ""There’s no good scientific evidence that learning styles actually exist."" https://t.co/…",44
@nytimes,0.0,Fri Oct 05 16:09:57 +0000 2018,0.0,1.0,0.0,iarekujo,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,43
@nytimes,0.0,Fri Oct 05 16:09:56 +0000 2018,0.0,1.0,0.0,NoUseForTrump,.@realDonaldTrump @VP @SHSanders45 @SpeakerRyan @SenateMajLdr @HouseGOP @SenateGOP @FoxNews @BreitbartNews… https://t.co/TMc7QPooLh,42
@nytimes,0.0,Fri Oct 05 16:09:56 +0000 2018,0.0,1.0,0.0,cberrl,"RT @SaysHummingbird: “I got peanuts” from my dad, Trump has said. @nytimes investigation found Trump received $413m from his dad &amp; another…",41
@nytimes,0.2732,Fri Oct 05 16:09:55 +0000 2018,0.116,0.698,0.186,melaniebiehle,RT @mulegirl: I’d like to send a big hug out to those @nytimes reporters who busted ass for over a year on that massive investigation into…,40
@nytimes,-0.7717,Fri Oct 05 16:09:53 +0000 2018,0.261,0.739,0.0,desianwar,"RT @nytimes: When the New York Times photographer @adamjdean arrived in Palu, Indonesia, he found death and devastation at every direction.…",39
@nytimes,0.0,Fri Oct 05 16:09:52 +0000 2018,0.0,1.0,0.0,shawnholubsim,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,38
@nytimes,0.0,Fri Oct 05 16:09:49 +0000 2018,0.0,1.0,0.0,allenvollbrecht,"RT @nytimes: As for the $1 million loan President Trump so often cites, The New York Times found that Fred Trump actually lent his son at l…",37
@nytimes,0.1857,Fri Oct 05 16:09:48 +0000 2018,0.108,0.747,0.145,astrs09,"RT @nytimes: Add nothing more than fresh tomato sauce and good ricotta, plus a little pecorino http://t.co/WN4PB3Xgmw http://t.co/zPDABpAMSr",36
@nytimes,0.6369,Fri Oct 05 16:09:45 +0000 2018,0.0,0.802,0.198,_dkwon,"RT @nytimes: Modern Love: ""You can’t will the right man into your life simply by planning for him""",35
@nytimes,0.0,Fri Oct 05 16:09:44 +0000 2018,0.0,1.0,0.0,Nlnhresident,RT @Nlnhresident: @realDonaldTrump @BrettKavanaugh @EricTrump @IvankaTrumpp @JeffFlake @sencollins @lisamurkowski @DonaldJTrumpJr @PressSec…,34
@nytimes,0.0,Fri Oct 05 16:09:43 +0000 2018,0.0,1.0,0.0,anthonyaarriaga,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,33
@nytimes,0.0,Fri Oct 05 16:09:41 +0000 2018,0.0,1.0,0.0,emmarstew,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,32
@nytimes,0.0,Fri Oct 05 16:09:41 +0000 2018,0.0,1.0,0.0,Ashtry0381,@nytimes Grow up,31
@nytimes,0.6369,Fri Oct 05 16:09:40 +0000 2018,0.0,0.802,0.198,Miongyang,"RT @nytimes: Modern Love: ""You can’t will the right man into your life simply by planning for him""",30
@nytimes,0.0,Fri Oct 05 16:09:39 +0000 2018,0.0,1.0,0.0,ejramstead,"RT @britishlibrary: We've made it in America! The @nytimes is 'spellbound' by our Harry Potter: A History of Magic exhibition, now on at @N…",29
@nytimes,0.0,Fri Oct 05 16:09:38 +0000 2018,0.0,1.0,0.0,archanaprasanna,"RT @nytimes: In 2006, the American Bar Association raised questions about Brett Kavanaugh's demeanor and veracity https://t.co/eE2PNOqBNK",28
@nytimes,0.0,Fri Oct 05 16:09:38 +0000 2018,0.0,1.0,0.0,markmm3608,@nytimes Are these the same journalists that couldn’t find Hillary’s emails??? 🤷‍♂️,27
@nytimes,0.0,Fri Oct 05 16:09:37 +0000 2018,0.0,1.0,0.0,rafliestoboys,@nytimes what story was this on?,26
@nytimes,0.2732,Fri Oct 05 16:09:37 +0000 2018,0.0,0.896,0.104,berolle2,RT @KrisParonto: This isn’t satirical.. this is what happened.. well said ⁦@seanmdav⁩ 😡 #Circus ⁦@DNC⁩ ⁦@SenFeinstein⁩ ⁦@maziehirono⁩ ⁦@Cor…,25
@nytimes,0.0,Fri Oct 05 16:09:35 +0000 2018,0.0,1.0,0.0,jeffbwhitlock,@maggieNYT @NicolleDWallace @JenniferJJacobs @matthewamiller  @imillhiser @benjaminwittes @AshleyRParker… https://t.co/4Z4oGikGYV,24
@nytimes,0.0,Fri Oct 05 16:09:33 +0000 2018,0.0,1.0,0.0,Licentia1963,@nytimes I met my husband the old-fashioned way.  In a bar.  I was planning for him.,23
@nytimes,0.0,Fri Oct 05 16:09:32 +0000 2018,0.0,1.0,0.0,reasonablemann,@cnn @washingtonpost @WallStreetJournal @nytimes @arizonarepublic @SenatorLeahy @SenatorCollins @senatemajldr… https://t.co/D84ynfULYu,22
@nytimes,0.0,Fri Oct 05 16:09:30 +0000 2018,0.0,1.0,0.0,geroNP23,"RT @nytimes: In 2006, the American Bar Association raised questions about Brett Kavanaugh's demeanor and veracity https://t.co/eE2PNOqBNK",21
@nytimes,0.0,Fri Oct 05 16:09:29 +0000 2018,0.0,1.0,0.0,superultrajimbo,@nytimes Trump and Pence are traitors and should be treated as such.,20
@nytimes,0.0,Fri Oct 05 16:09:29 +0000 2018,0.0,1.0,0.0,allenvollbrecht,"RT @nytimes: The New York Times’s findings are based on interviews with Fred Trump’s former employees and advisers and more than 100,000 pa…",19
@nytimes,0.0,Fri Oct 05 16:09:29 +0000 2018,0.0,1.0,0.0,gentlemanstimes,"@jgrovum @nytimes tell this to my ex-girlfriend, i tell ya, hoo-boy, amirite fellas",18
@nytimes,0.3182,Fri Oct 05 16:09:28 +0000 2018,0.0,0.874,0.126,ekadvany,"RT @AliCDonaldson: One year after @jodikantor + @mega2e published their @nytimes investigation into Harvey Weinstein, 425 prominent people…",17
@nytimes,-0.5859,Fri Oct 05 16:09:28 +0000 2018,0.275,0.725,0.0,Gidmeister,RT @harveyjkaye: Trump and the Aristocracy of Fraud   via @NYTimes https://t.co/DlUx8HNE0n,16
@nytimes,-0.4215,Fri Oct 05 16:09:28 +0000 2018,0.109,0.891,0.0,edgraphix10,RT @cenkuygur: With both the @nytimes story about his tax evasion - and his pathological lies about how he was a self-made man - and the at…,15
@nytimes,-0.5719,Fri Oct 05 16:09:26 +0000 2018,0.207,0.793,0.0,Kimsuesmom,RT @ZackFinkNews: Asked about @nytimes story on @realDonaldTrump possibly defrauding the state by failing to pay taxes @andrewcuomo says st…,14
@nytimes,0.5598,Fri Oct 05 16:09:24 +0000 2018,0.0,0.806,0.194,mo_et_chandon,"@rgay @nytimes ""May we all be so lucky as to have our lives so ruined."" 

PREACH.",13
@nytimes,0.0,Fri Oct 05 16:09:24 +0000 2018,0.0,1.0,0.0,Nlnhresident,@realDonaldTrump @BrettKavanaugh @EricTrump @IvankaTrumpp @JeffFlake @sencollins @lisamurkowski @DonaldJTrumpJr… https://t.co/VkgvJbIUAK,12
@nytimes,-0.1511,Fri Oct 05 16:09:23 +0000 2018,0.096,0.904,0.0,kar_ryp,Studying in #Germany in the #EU is not recommended for people with a #migration background. cc @nytimes,11
@nytimes,0.0,Fri Oct 05 16:09:22 +0000 2018,0.0,1.0,0.0,allenvollbrecht,"RT @nytimes: Trump declined repeated requests over several weeks to comment for this article. But a lawyer for Trump, Charles J. Harder, pr…",10
@nytimes,0.0,Fri Oct 05 16:09:21 +0000 2018,0.0,1.0,0.0,JasonMaoz,Andrew Ferguson (@weeklystandard) points out that of the 20 footnotes in a chapter of Judge Jeanine Pirro's tedious… https://t.co/UTbjBAxQoW,9
@nytimes,-0.296,Fri Oct 05 16:09:16 +0000 2018,0.087,0.913,0.0,TheDDuran,"RT @gemagemma: Una de las reporteras que firma la investigación del @nytimes sobre un posible fraude fiscal de los Trump, no puede dormir p…",8
